year,fl_reg,month,Trips,Gag_catch,Gag_harvest,Gag_Discard,Gag_weight,RG_catch,RG_harvest,RG_Discard,RG_weight,RS_catch,RS_harvest,RS_Discard,RS_weight,Year,A_Gag_e,A_RS_e,A_RG_e,Date,time,sin2,sin1,cos1,cos2,A_GS_e,Index_Gag,Index_RS,Index_RG,A_Gag,A_RS,A_RG,Bag_gag,Bag_RS,Bag_RG,Month,M_Gag,M_RS,M_RG,S_Gag,S_RG,S_RS,S_Gag2,S_RG2,S_RS2,Pop,Income,Fuel,Region,Fishable,FIR,S_GagL,S_RSL,S_RGL,S_Gag2L,S_RS2L,S_RG2L,S_GagD,S_RSD,S_RGD,S_Gag2D,S_RS2D,S_RG2D,Gag_searches,RG_searches,RS_searches,Snapper_searches,Grouper_searches
2019,2,8,522893.072835946,9751.47512764,0,9751.47512764,0,143713.997515424,16623.6402406948,127090.35727479,40078.4629821455,6346.487420916,0,6346.487420916,0,16,0.48926,1.32525,0.48505,2019-08-01,212,0.849817091527527,-0.48627270710869,-0.873807103611081,0.527077708642373,1.334,NA,NA,NA,0.71148,1.79925,0.50584,2,2,2,8,1,0,1,214,365,48,214,365,42,1220747,57326.5673596333,2.37587961227107,Peninsula,1,2.41285657166929,5.36597601502185,0,5.89989735358249,5.36597601502185,0,5.89989735358249,2.14,0,3.65,2.14,0,3.65,29,19,33,55,50
2019,1,9,183487.612101304,1070.70054730408,37.3604670440805,1033.34008026,113.949424481419,0,0,0,0,36476.359494882,0,36476.359494882,0,16,0.48926,1.32525,0.48505,2019-09-01,243,0.871706318709322,-0.863142128049911,-0.504961054721521,-0.490028666429058,1.334,NA,NA,NA,0.71148,1.79925,0.50584,2,2,2,9,1,0,1,214,365,48,214,365,42,1220747,57326.5673596333,2.39987870968748,Panhandle,0.9,2.38872769395494,5.36597601502185,0,5.89989735358249,5.36597601502185,0,5.89989735358249,2.14,0,3.65,2.14,0,3.65,33,12,24,44,39
2019,2,9,170024.452327606,41322.040591121,0,41322.040591121,0,29857.5230182161,5719.75953489926,24137.763483335,14619.335540788,36461.9857664,0,36461.9857664,0,16,0.48926,1.32525,0.48505,2019-09-01,243,0.871706318709322,-0.863142128049911,-0.504961054721521,-0.490028666429058,1.334,NA,NA,NA,0.71148,1.79925,0.50584,2,2,2,9,1,0,1,214,365,48,214,365,42,1220747,57326.5673596333,2.39987870968748,Peninsula,1,2.38872769395494,5.36597601502185,0,5.89989735358249,5.36597601502185,0,5.89989735358249,2.14,0,3.65,2.14,0,3.65,33,12,24,44,39
2019,1,10,1301404.70952001,5335.36383418749,154.419762277487,5180.94407191,420.021753389952,0,0,0,0,488461.926546776,211430.3533487,277031.573198076,433348.072923102,16,0.48926,1.32525,0.48505,2019-10-01,273,0.0258184402271342,-0.999916658654738,-0.0129102960750097,-0.999666648510511,1.334,NA,NA,NA,0.71148,1.79925,0.50584,2,2,2,10,1,0.193548387096774,1,214,365,48,214,365,42,1220747,57326.5673596333,2.38945027827652,Panhandle,0.903225806451613,2.39915297174471,5.36597601502185,0.749264711788623,5.89989735358249,5.36597601502185,0.723419926119361,5.89989735358249,2.14,0.0929032258064515,3.65,2.14,0.0812903225806451,3.65,33,17,39,50,41
2019,2,10,331769.521918158,21352.7549617715,648.267578766519,20704.487383005,2107.93394314288,14111.4039593963,1517.78147234254,12593.622486997,4198.9658344467,119.116676726,0,119.116676726,0,16,0.48926,1.32525,0.48505,2019-10-01,273,0.0258184402271342,-0.999916658654738,-0.0129102960750097,-0.999666648510511,1.334,NA,NA,NA,0.71148,1.79925,0.50584,2,2,2,10,1,0.193548387096774,1,214,365,48,214,365,42,1220747,57326.5673596333,2.38945027827652,Peninsula,0.935483870967742,2.39915297174471,5.36597601502185,0.749264711788623,5.89989735358249,5.36597601502185,0.723419926119361,5.89989735358249,2.14,0.0929032258064515,3.65,2.14,0.0812903225806451,3.65,33,17,39,50,41
2019,1,11,32162.331856818,3702.6070002,0,3702.6070002,0,111.37211805,0,111.37211805,0,22370.4287952967,3500.79272590866,18869.636069388,7383.82344619672,16,0.48926,1.32525,0.48505,2019-11-01,304,-0.863142128049911,-0.867456354729597,0.49751328890718,-0.504961054721521,1.334,NA,NA,NA,0.71148,1.79925,0.50584,2,2,2,11,1,0,1,214,365,48,214,365,42,1220747,57326.5673596333,2.34973929262549,Panhandle,1,2.43969905680809,5.36597601502185,0,5.89989735358249,5.36597601502185,0,5.89989735358249,2.14,0,3.65,2.14,0,3.65,44,11,22,40,42
2019,2,11,1312452.78933328,260195.679339562,61830.8034460495,198364.875895656,269623.244354121,111203.827638412,17133.8016659878,94070.025972424,50320.909046634,54612.20422779,0,54612.20422779,0,16,0.48926,1.32525,0.48505,2019-11-01,304,-0.863142128049911,-0.867456354729597,0.49751328890718,-0.504961054721521,1.334,NA,NA,NA,0.71148,1.79925,0.50584,2,2,2,11,1,0,1,214,365,48,214,365,42,1220747,57326.5673596333,2.34973929262549,Peninsula,0.966666666666667,2.43969905680809,5.36597601502185,0,5.89989735358249,5.36597601502185,0,5.89989735358249,2.14,0,3.65,2.14,0,3.65,44,11,22,40,42
2019,1,12,238967.090679005,600.61975002,600.61975002,0,10402.7340703464,0,0,0,0,130839.23880754,0,130839.23880754,0,16,0.48926,1.32525,0.48505,2019-12-01,334,-0.875891705144243,-0.508670943852105,0.860961015888994,0.482507741761217,1.334,NA,NA,NA,0.71148,1.79925,0.50584,2,2,2,12,1,0,1,214,365,48,214,365,42,1220747,57326.5673596333,2.41879744797984,Panhandle,0.870967741935484,2.37004414766155,5.36597601502185,0,5.89989735358249,5.36597601502185,0,5.89989735358249,2.14,0,3.65,2.14,0,3.65,57,19,24,37,48
2019,2,12,312488.53826539,56976.1297349576,12435.8093040094,44540.32043112,45181.1449565343,68406.587291986,11380.040339926,57026.54695206,28362.1884779164,6011.62576503,0,6011.62576503,0,16,0.48926,1.32525,0.48505,2019-12-01,334,-0.875891705144243,-0.508670943852105,0.860961015888994,0.482507741761217,1.334,NA,NA,NA,0.71148,1.79925,0.50584,2,2,2,12,1,0,1,214,365,48,214,365,42,1220747,57326.5673596333,2.41879744797984,Peninsula,0.903225806451613,2.37004414766155,5.36597601502185,0,5.89989735358249,5.36597601502185,0,5.89989735358249,2.14,0,3.65,2.14,0,3.65,57,19,24,37,48
2020,2,1,1096322.13797472,112351.46306883,0,112351.46306883,0,34048.6110080375,2003.2393905615,32045.371617476,3708.53851665009,0,0,0,0,17,0.71148,1.79925,0.50584,2020-01-01,0,0,0,1,1,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,1,0,0,1,213,365,61,213,365,55,1227247,57059.2690154758,2.46452483519734,Peninsula,0.967741935483871,2.31522394096333,0,0,5.89989735358249,0,0,5.89989735358249,0,0,3.65,0,0,3.65,32,9,28,40,57
2020,1,2,657.1887744,0,0,0,0,0,0,0,0,219.0629248,0,219.0629248,0,17,0.71148,1.79925,0.50584,2020-02-01,31,0.875891705144243,0.508670943852104,0.860961015888994,0.482507741761218,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,2,0,0,1,213,365,61,213,365,55,1227247,57059.2690154758,2.33337741839199,Panhandle,0.896551724137931,2.44535104204434,0,0,5.89989735358249,0,0,5.89989735358249,0,0,3.65,0,0,3.65,33,16,34,44,53
2020,2,2,24794.52647153,21485.49277652,0,21485.49277652,0,7224.57677088,1377.61520055,5846.96157033,2965.1082856186,189.47312059,0,189.47312059,0,17,0.71148,1.79925,0.50584,2020-02-01,31,0.875891705144243,0.508670943852104,0.860961015888994,0.482507741761218,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,2,0,0,1,213,365,61,213,365,55,1227247,57059.2690154758,2.33337741839199,Peninsula,0.96551724137931,2.44535104204434,0,0,5.89989735358249,0,0,5.89989735358249,0,0,3.65,0,0,3.65,33,16,34,44,53
2020,1,3,461620.116675435,1488.3553382848,0,1488.3553382848,0,0,0,0,0,144054.952549806,0,144054.952549806,0,17,0.71148,1.79925,0.50584,2020-03-01,60,0.880012203973536,0.858763958275803,0.512371412128424,-0.47495107206705,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,3,0,0,1,213,365,61,213,365,55,1227247,57059.2690154758,2.12436633575333,Panhandle,0.967741935483871,2.68594300592896,0,0,5.89989735358249,0,0,5.89989735358249,0,0,3.65,0,0,3.65,32,17,34,45,40
2020,2,3,471244.553210073,88684.7858375242,0,88684.7858375242,0,202509.422756661,35557.1494498138,166952.273307028,166946.93709985,77241.82243753,0,77241.82243753,0,17,0.71148,1.79925,0.50584,2020-03-01,60,0.880012203973536,0.858763958275803,0.512371412128424,-0.47495107206705,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,3,0,0,1,213,365,61,213,365,55,1227247,57059.2690154758,2.12436633575333,Peninsula,1,2.68594300592896,0,0,5.89989735358249,0,0,5.89989735358249,0,0,3.65,0,0,3.65,32,17,34,45,40
2020,1,4,198161.611753777,6626.0763787334,1165.82784882,5460.2485299134,4632.2226526448,0,0,0,0,95186.1197114288,0,95186.1197114288,0,17,0.71148,1.79925,0.50584,2020-04-01,91,0.0086069968886887,0.99999073973619,0.00430353829624429,-0.999962959116266,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,4,0,0,1,213,365,61,213,365,55,1227247,57059.2690154758,1.79193675687194,Panhandle,0.933333333333333,3.18422337153686,0,0,5.89989735358249,0,0,5.89989735358249,0,0,3.65,0,0,3.65,38,18,33,48,36
2020,2,4,282315.660787047,22839.6101243272,0,22839.6101243272,0,38718.3883633359,6530.49943854805,32187.8889247888,21800.9873033832,37973.7635034456,0,37973.7635034456,0,17,0.71148,1.79925,0.50584,2020-04-01,91,0.0086069968886887,0.99999073973619,0.00430353829624429,-0.999962959116266,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,4,0,0,1,213,365,61,213,365,55,1227247,57059.2690154758,1.79193675687194,Peninsula,0.966666666666667,3.18422337153686,0,0,5.89989735358249,0,0,5.89989735358249,0,0,3.65,0,0,3.65,38,18,33,48,36
2020,1,5,976153.595001474,42029.0964783179,727.680427427915,41301.41605089,2888.37453512963,4225.89934247901,535.734001399007,3690.16534108,3514.41504911534,228243.802469187,0,228243.802469187,0,17,0.71148,1.79925,0.50584,2020-05-01,121,-0.854322169749827,0.871706318709322,-0.490028666429059,-0.519743812155516,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,5,0,0,1,213,365,61,213,365,55,1227247,57059.2690154758,1.77003451786153,Panhandle,0.903225806451613,3.22362464910639,0,0,5.89989735358249,0,0,5.89989735358249,0,0,3.65,0,0,3.65,43,26,58,67,66
2020,2,5,916944.450912374,271689.771038915,0,271689.771038915,0,262166.45172899,17271.9399104854,244894.511818403,76770.4660008898,28480.5102041,0,28480.5102041,0,17,0.71148,1.79925,0.50584,2020-05-01,121,-0.854322169749827,0.871706318709322,-0.490028666429059,-0.519743812155516,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,5,0,0,1,213,365,61,213,365,55,1227247,57059.2690154758,1.77003451786153,Peninsula,1,3.22362464910639,0,0,5.89989735358249,0,0,5.89989735358249,0,0,3.65,0,0,3.65,43,26,58,67,66
2020,1,6,4036395.49932584,27853.1769166355,2994.9702576355,24858.206659,10328.4059924285,32414.8699517385,6296.62736569854,26118.24258604,19610.0833398694,972873.656401428,428301.181965085,544572.474437794,1020173.70645634,17,0.71148,1.79925,0.50584,2020-06-01,152,-0.867456354729597,0.501241813445776,-0.865307254363206,0.49751328890718,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,6,0.966666666666667,0.966666666666667,1,213,365,61,213,365,55,1227247,57059.2690154758,1.95865954741531,Panhandle,0.933333333333333,2.91317953090789,5.18258242685245,3.97384473536754,5.89989735358249,5.18258242685245,3.87375541239139,5.89989735358249,2.059,0.589666666666667,3.65,2.059,0.531666666666667,3.65,44,33,99,100,75
2020,2,6,1246498.5828013,169686.347399599,40401.1654186871,129285.18198112,140585.363209916,124182.508294683,13177.4230892168,111005.08520543,60139.1104660424,47768.2562642198,31687.9016079198,16080.3546563,97813.3647773671,17,0.71148,1.79925,0.50584,2020-06-01,152,-0.867456354729597,0.501241813445776,-0.865307254363206,0.49751328890718,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,6,0.966666666666667,0.966666666666667,1,213,365,61,213,365,55,1227247,57059.2690154758,1.95865954741531,Peninsula,0.966666666666667,2.91317953090789,5.18258242685245,3.97384473536754,5.89989735358249,5.18258242685245,3.87375541239139,5.89989735358249,2.059,0.589666666666667,3.65,2.059,0.531666666666667,3.65,44,33,99,100,75
2020,1,7,3092317.46689713,40528.5724723249,26393.4170241649,14135.15544816,98045.3849378476,249989.811107168,64765.600906569,185224.2101997,179419.208012291,1061421.82825959,261429.400975355,799992.427283555,555763.688103064,17,0.71148,1.79925,0.50584,2020-07-01,182,-0.0172133561558353,0.0086069968886887,-0.999962959116266,0.999851839209116,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,7,1,0.838709677419355,1,213,365,61,213,365,55,1227247,57059.2690154758,2.07544527283095,Panhandle,0.903225806451613,2.74925432929609,5.36129216570943,3.44782969253246,5.89989735358249,5.36129216570943,3.3609891230982,5.89989735358249,2.13,0.511612903225807,3.65,2.13,0.461290322580645,3.65,45,23,89,97,70
2020,2,7,584361.63940748,77831.7848559563,13741.8738744063,64089.91098155,45307.321737792,168607.119277885,3627.64557759476,164979.47370029,8678.74620104406,12933.164838946,6968.58227538602,5964.58256356,14588.1493573246,17,0.71148,1.79925,0.50584,2020-07-01,182,-0.0172133561558353,0.0086069968886887,-0.999962959116266,0.999851839209116,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,7,1,0.838709677419355,1,213,365,61,213,365,55,1227247,57059.2690154758,2.07544527283095,Peninsula,1,2.74925432929609,5.36129216570943,3.44782969253246,5.89989735358249,5.36129216570943,3.3609891230982,5.89989735358249,2.13,0.511612903225807,3.65,2.13,0.461290322580645,3.65,45,23,89,97,70
2020,1,8,135111.993574891,5724.3537105,0,5724.3537105,0,197.404308792261,197.404308792261,0,469.822254936716,60580.596218212,4617.58003818201,55963.01618003,10470.3627364801,17,0.71148,1.79925,0.50584,2020-08-01,213,0.867456354729596,-0.501241813445775,-0.865307254363206,0.497513288907181,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,8,1,0,1,213,365,61,213,365,55,1227247,57059.2690154758,2.07552399257432,Panhandle,0.870967741935484,2.74915005654566,5.36129216570943,0,5.89989735358249,5.36129216570943,0,5.89989735358249,2.13,0,3.65,2.13,0,3.65,40,18,41,67,55
2020,2,8,283163.810072792,20356.8199772,0,20356.8199772,0,114625.161031808,12600.0337588081,102025.127273,32113.2289677979,0,0,0,0,17,0.71148,1.79925,0.50584,2020-08-01,213,0.867456354729596,-0.501241813445775,-0.865307254363206,0.497513288907181,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,8,1,0,1,213,365,61,213,365,55,1227247,57059.2690154758,2.07552399257432,Peninsula,1,2.74915005654566,5.36129216570943,0,5.89989735358249,5.36129216570943,0,5.89989735358249,2.13,0,3.65,2.13,0,3.65,40,18,41,67,55
2020,1,9,1636482.34852409,7410.31797166403,7410.31797166403,0,20159.0600126931,0,0,0,0,142963.450673326,0,142963.450673326,0,17,0.71148,1.79925,0.50584,2020-09-01,244,0.854322169749827,-0.871706318709322,-0.490028666429059,-0.519743812155515,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,9,1,0,1,213,365,61,213,365,55,1227247,57059.2690154758,2.11293869605029,Panhandle,0.7,2.70046968812377,5.36129216570943,0,5.89989735358249,5.36129216570943,0,5.89989735358249,2.13,0,3.65,2.13,0,3.65,41,14,34,52,49
2020,2,9,1304324.90074443,129095.138946601,50853.1159817711,78242.02296483,201690.273326346,289767.550050161,86584.1934281258,203183.35662261,206019.496639612,35703.5529942,0,35703.5529942,0,17,0.71148,1.79925,0.50584,2020-09-01,244,0.854322169749827,-0.871706318709322,-0.490028666429059,-0.519743812155515,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,9,1,0,1,213,365,61,213,365,55,1227247,57059.2690154758,2.11293869605029,Peninsula,0.933333333333333,2.70046968812377,5.36129216570943,0,5.89989735358249,5.36129216570943,0,5.89989735358249,2.13,0,3.65,2.13,0,3.65,41,14,34,52,49
2020,1,10,124853.74251009,12098.2401440165,859.700891966534,11238.53925205,2322.6691942195,0,0,0,0,43086.2820118268,19401.1424087898,23685.139603037,35389.8771154751,17,0.71148,1.79925,0.50584,2020-10-01,274,-0.00860699688868776,-0.99999073973619,0.00430353829624382,-0.999962959116266,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,10,1,0.129032258064516,1,213,365,61,213,365,55,1227247,57059.2690154758,2.09686970954357,Panhandle,0.870967741935484,2.7211642552601,5.36129216570943,0.530435337312685,5.89989735358249,5.36129216570943,0.517075249707415,5.89989735358249,2.13,0.0787096774193548,3.65,2.13,0.0709677419354838,3.65,36,16,34,48,50
2020,2,10,384050.46712211,105386.381927989,11096.4411300822,94289.940797471,38178.6482360386,89742.5788534131,37082.1176063481,52660.461247065,142867.654426048,53993.3043040707,15795.7830765707,38197.5212275,26854.1740318371,17,0.71148,1.79925,0.50584,2020-10-01,274,-0.00860699688868776,-0.99999073973619,0.00430353829624382,-0.999962959116266,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,10,1,0.129032258064516,1,213,365,61,213,365,55,1227247,57059.2690154758,2.09686970954357,Peninsula,1,2.7211642552601,5.36129216570943,0.530435337312685,5.89989735358249,5.36129216570943,0.517075249707415,5.89989735358249,2.13,0.0787096774193548,3.65,2.13,0.0709677419354838,3.65,36,16,34,48,50
2020,1,11,1318478.92520959,37815.6133674831,9324.25959956305,28491.35376792,38725.5787650039,7558.36333581477,94.8228532147716,7463.5404826,244.642961302286,445146.212381118,134709.281833455,310436.9305484,280384.657675821,17,0.71148,1.79925,0.50584,2020-11-01,305,-0.880012203973535,-0.858763958275804,0.512371412128423,-0.474951072067052,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,11,1,0.0666666666666667,1,213,365,61,213,365,55,1227247,57059.2690154758,1.97279462187198,Panhandle,0.833333333333333,2.89230659810561,5.36129216570943,0.274058257611554,5.89989735358249,5.36129216570943,0.267155545682165,5.89989735358249,2.13,0.0406666666666667,3.65,2.13,0.0366666666666667,3.65,40,13,32,40,41
2020,2,11,243927.523167675,45914.3154679179,16653.1892982588,29261.126169649,54626.7562970358,65346.2489002588,5921.24218377679,59425.006716482,20800.5935775296,1447.98690153,0,1447.98690153,0,17,0.71148,1.79925,0.50584,2020-11-01,305,-0.880012203973535,-0.858763958275804,0.512371412128423,-0.474951072067052,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,11,1,0.0666666666666667,1,213,365,61,213,365,55,1227247,57059.2690154758,1.97279462187198,Peninsula,0.933333333333333,2.89230659810561,5.36129216570943,0.274058257611554,5.89989735358249,5.36129216570943,0.267155545682165,5.89989735358249,2.13,0.0406666666666667,3.65,2.13,0.0366666666666667,3.65,40,13,32,40,41
2020,1,12,29819.285383088,2355.9099434042,2355.9099434042,0,8905.33958558874,0,0,0,0,9378.878292796,0,9378.878292796,0,17,0.71148,1.79925,0.50584,2020-12-01,335,-0.858763958275803,-0.493775550159977,0.869589389346611,0.512371412128423,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,12,1,0,1,213,365,61,213,365,55,1227247,57059.2690154758,2.141013822441,Panhandle,0.870967741935484,2.6650584137949,5.36129216570943,0,5.89989735358249,5.36129216570943,0,5.89989735358249,2.13,0,3.65,2.13,0,3.65,55,17,31,40,53
2020,2,12,782386.223946752,323535.985792926,91993.5692989161,231542.41649401,438660.36956299,180614.470690737,14912.3189180572,165702.15177268,40516.7478542221,6216.254543,0,6216.254543,0,17,0.71148,1.79925,0.50584,2020-12-01,335,-0.858763958275803,-0.493775550159977,0.869589389346611,0.512371412128423,1.257,NA,NA,NA,1.44763,0.83589,0.73792,2,2,2,12,1,0,1,213,365,61,213,365,55,1227247,57059.2690154758,2.141013822441,Peninsula,0.903225806451613,2.6650584137949,5.36129216570943,0,5.89989735358249,5.36129216570943,0,5.89989735358249,2.13,0,3.65,2.13,0,3.65,55,17,31,40,53
2021,1,1,474.834280153,2748.0437623,0,2748.0437623,0,0,0,0,0,159284.909958018,0,159284.909958018,0,18,1.44763,0.83589,0.73792,2021-01-01,0,0,0,1,1,1.601,NA,NA,NA,0.31963,0.83589,0.88307,2,2,2,1,0,0,1,214,258,87,214,258,64,1383539,57052.5310410697,2.2756390733816,Panhandle,0.870967741935484,2.5070992895323,0,0,5.55295958492162,0,0,5.55295958492162,0,0,2.58,0,0,2.58,37,19,29,43,51
2021,2,1,231932.438346448,149962.207874287,0,149962.207874287,0,111227.777741235,13982.4691699247,97245.308572842,44888.2844973632,837.61869096,0,837.61869096,0,18,1.44763,0.83589,0.73792,2021-01-01,0,0,0,1,1,1.601,NA,NA,NA,0.31963,0.83589,0.88307,2,2,2,1,0,0,1,214,258,87,214,258,64,1383539,57052.5310410697,2.2756390733816,Peninsula,0.935483870967742,2.5070992895323,0,0,5.55295958492162,0,0,5.55295958492162,0,0,2.58,0,0,2.58,37,19,29,43,51
2021,1,2,5045.0496967726,11270.8266326,0,11270.8266326,0,7.32927581578729,7.32927581578729,0,50.4254176123526,130038.391473139,0,130038.391473139,0,18,1.44763,0.83589,0.73792,2021-02-01,31,0.875891705144243,0.508670943852104,0.860961015888994,0.482507741761218,1.601,NA,NA,NA,0.31963,0.83589,0.88307,2,2,2,2,0,0,1,214,258,87,214,258,64,1383539,57052.5310410697,2.45335749401717,Panhandle,0.928571428571429,2.3254878744822,0,0,5.55295958492162,0,0,5.55295958492162,0,0,2.58,0,0,2.58,34,19,33,43,60
2021,2,2,335263.819994486,54856.240187822,0,54856.240187822,0,203037.036151563,3850.93080723127,199186.105344302,10161.0551807844,55.754314823,0,55.754314823,0,18,1.44763,0.83589,0.73792,2021-02-01,31,0.875891705144243,0.508670943852104,0.860961015888994,0.482507741761218,1.601,NA,NA,NA,0.31963,0.83589,0.88307,2,2,2,2,0,0,1,214,258,87,214,258,64,1383539,57052.5310410697,2.45335749401717,Peninsula,0.928571428571429,2.3254878744822,0,0,5.55295958492162,0,0,5.55295958492162,0,0,2.58,0,0,2.58,34,19,33,43,60
2021,1,3,57093.951504044,0,0,0,0,0,0,0,0,23265.972929356,0,23265.972929356,0,18,1.44763,0.83589,0.73792,2021-03-01,59,0.895839290734909,0.849817091527528,0.527077708642372,-0.444378178104613,1.601,NA,NA,NA,0.31963,0.83589,0.88307,2,2,2,3,0,0,1,214,258,87,214,258,64,1383539,57052.5310410697,2.77854275057601,Panhandle,0.884615384615385,2.0533256517015,0,0,5.55295958492162,0,0,5.55295958492162,0,0,2.58,0,0,2.58,41,18,43,57,66
2021,2,3,203938.68876766,13899.80101109,0,13899.80101109,0,48680.6947336674,19034.1337706523,29646.560963015,69421.4014436389,440.90295656,0,440.90295656,0,18,1.44763,0.83589,0.73792,2021-03-01,59,0.895839290734909,0.849817091527528,0.527077708642372,-0.444378178104613,1.601,NA,NA,NA,0.31963,0.83589,0.88307,2,2,2,3,0,0,1,214,258,87,214,258,64,1383539,57052.5310410697,2.77854275057601,Peninsula,1,2.0533256517015,0,0,5.55295958492162,0,0,5.55295958492162,0,0,2.58,0,0,2.58,41,18,43,57,66
2021,1,4,66995.516566491,67595.121883677,16931.4332011347,50663.68868268,64186.1868842127,0,0,0,0,56633.211172821,0,56633.211172821,0,18,1.44763,0.83589,0.73792,2021-04-01,90,0.0430222330045306,0.999768501979891,0.0215160974362223,-0.99907411510223,1.601,NA,NA,NA,0.31963,0.83589,0.88307,2,2,2,4,0,0,1,214,258,87,214,258,64,1383539,57052.5310410697,2.80990609981237,Panhandle,0.933333333333333,2.03040703192464,0,0,5.55295958492162,0,0,5.55295958492162,0,0,2.58,0,0,2.58,35,20,47,60,63
2021,2,4,439422.901954,37391.490704364,0,37391.490704364,0,146781.10769774,32811.1602106842,113969.94748781,114020.938353096,23981.9649901,0,23981.9649901,0,18,1.44763,0.83589,0.73792,2021-04-01,90,0.0430222330045306,0.999768501979891,0.0215160974362223,-0.99907411510223,1.601,NA,NA,NA,0.31963,0.83589,0.88307,2,2,2,4,0,0,1,214,258,87,214,258,64,1383539,57052.5310410697,2.80990609981237,Peninsula,1,2.03040703192464,0,0,5.55295958492162,0,0,5.55295958492162,0,0,2.58,0,0,2.58,35,20,47,60,63
2021,1,5,688075.245161842,31608.895139522,0,31608.895139522,0,2151.72449282405,2031.20693112005,120.517561704,6000.76561921476,175160.718065359,1186.76430736,173973.953757999,1768.2788179664,18,1.44763,0.83589,0.73792,2021-05-01,120,-0.835925479418636,0.880012203973536,-0.47495107206705,-0.54884295828472,1.601,NA,NA,NA,0.31963,0.83589,0.88307,2,2,2,5,0,0,1,214,258,87,214,258,64,1383539,57052.5310410697,2.83857616811581,Panhandle,0.838709677419355,2.00989959973278,0,0,5.55295958492162,0,0,5.55295958492162,0,0,2.58,0,0,2.58,38,17,53,64,75
2021,2,5,615177.54230926,18848.967779409,0,18848.967779409,0,267618.447795645,25432.5011711237,242185.946624015,94830.0384455597,4326.42869313,0,4326.42869313,0,18,1.44763,0.83589,0.73792,2021-05-01,120,-0.835925479418636,0.880012203973536,-0.47495107206705,-0.54884295828472,1.601,NA,NA,NA,0.31963,0.83589,0.88307,2,2,2,5,0,0,1,214,258,87,214,258,64,1383539,57052.5310410697,2.83857616811581,Peninsula,1,2.00989959973278,0,0,5.55295958492162,0,0,5.55295958492162,0,0,2.58,0,0,2.58,38,17,53,64,75
2021,1,6,2684361.53524334,73011.1605130511,33165.0036862771,39846.156826774,191143.54559846,171469.143300844,70997.3763848436,100471.766916,356573.703830626,908950.138192325,434359.179096253,474590.959097754,1363380.18180006,18,1.44763,0.83589,0.73792,2021-06-01,151,-0.884067509943364,0.516062391015853,-0.856550995901004,0.467359217158002,1.601,NA,NA,NA,0.31963,0.83589,0.88307,2,2,2,6,1,1,1,214,258,87,214,258,64,1383539,57052.5310410697,2.9128128531362,Panhandle,0.933333333333333,1.95867479023384,5.36597601502185,4.46590811865458,5.55295958492162,5.36597601502185,4.15888308335967,5.55295958492162,2.14,0.87,2.58,2.14,0.64,2.58,40,29,87,88,79
2021,2,6,1157458.38772231,148369.088344077,18387.6190508647,129981.46929228,66464.5787223266,708481.540244478,43865.4345717052,664616.105672911,142736.34198112,209641.898938971,72404.4538230728,137237.44511609,178205.971248767,18,1.44763,0.83589,0.73792,2021-06-01,151,-0.884067509943364,0.516062391015853,-0.856550995901004,0.467359217158002,1.601,NA,NA,NA,0.31963,0.83589,0.88307,2,2,2,6,1,1,1,214,258,87,214,258,64,1383539,57052.5310410697,2.9128128531362,Peninsula,1,1.95867479023384,5.36597601502185,4.46590811865458,5.55295958492162,5.36597601502185,4.15888308335967,5.55295958492162,2.14,0.87,2.58,2.14,0.64,2.58,40,29,87,88,79
