"","Date","Region","Speed","Height","Gust","SST"
"3147",2008-04-22,1,3.05164250922952,NA,3.92622887206484,23.2055252030276
"3148",2008-04-22,2,5.18836174449799,NA,6.05647728046346,23.4864584922791
"3149",2008-04-23,1,3.1930721192654,NA,4.28035127495466,23.3562500079473
"3150",2008-04-23,2,5.77531249821186,NA,6.86124998902281,23.6760416666667
"3151",2008-04-24,1,3.34356143206662,NA,4.34182064942341,23.2267210397168
"3152",2008-04-24,2,4.48840148295638,NA,6.05502228291234,23.6070345068244
"3153",2008-04-25,1,3.32398121899776,NA,4.35990781659488,23.7673913015836
"3154",2008-04-25,2,3.90415663154722,NA,5.23299493200679,23.6252900241296
"3155",2008-04-26,1,3.0277962367463,NA,3.94111024197427,24.1979165474574
"3156",2008-04-26,2,3.73000000597288,NA,4.81500000481804,24.0045833269755
"3157",2008-04-27,1,2.96143694663677,NA,3.83924265736933,24.5505436192388
"3158",2008-04-27,2,3.52441992252713,NA,4.38345571933922,24.4023274341221
"3159",2008-04-28,1,4.82814644238183,NA,6.42064162053997,24.7883149903754
"3160",2008-04-28,2,4.47468749363131,NA,5.69822916425765,24.7524999260902
"3161",2008-04-29,1,4.78070906114639,NA,6.4270016609769,24.1041665871938
"3162",2008-04-29,2,6.35750000954916,NA,7.5850000133117,24.8908333023389
"3163",2008-04-30,1,3.38671088240955,NA,4.4271060614008,23.3005436209665
"3164",2008-04-30,2,4.66620808886375,NA,5.92623272607491,24.0906207139189
"3165",2008-05-01,1,4.31686418256689,NA,5.55588684934329,23.283333381017
"3166",2008-05-01,2,4.17128207444252,NA,5.73388801012049,23.9258410879596
"3167",2008-05-02,1,4.9943703355359,NA,6.44999182851486,23.010416785876
"3168",2008-05-02,2,5.0207280695373,1.45894735737851,6.63138156592846,23.6261330947541
"3169",2008-05-03,1,3.99906279080896,NA,5.13009686808543,23.3354167938232
"3170",2008-05-03,2,3.81416667292515,1.07583333303531,4.91899999509255,23.9463888406754
"3171",2008-05-04,1,2.86650474243811,NA,3.68806942667191,24.0439310868581
"3172",2008-05-04,2,2.9200507213259,0.766666663189729,3.61343115782338,24.5715277406904
"3173",2008-05-05,1,4.05743054186718,NA,5.16777778317531,24.7208333810171
"3174",2008-05-05,2,4.12483332534631,0.526666656136513,4.94141667003433,25.0841666009691
"3175",2008-05-06,1,3.90557448912525,NA,5.07731062434237,24.2708333333333
"3176",2008-05-06,2,5.23916665484508,0.712499996026357,6.20116667211056,25.0055555343628
"3177",2008-05-07,1,3.39997210599472,NA,4.19741666836664,23.9000000953674
"3178",2008-05-07,2,3.75842769604022,0.3599999981082,4.7339166692396,25.0358586825834
"3179",2008-05-08,1,4.67688653569906,NA,5.82475887637189,24.4500001271566
"3180",2008-05-08,2,4.14491524909344,0.652083334202568,5.24101343161642,24.808333158493
"3181",2008-05-09,1,6.13097103422967,NA,7.74725361644358,25.2499999602636
"3182",2008-05-09,2,5.43395650971361,0.922083333134651,6.57739266924549,25.3000002304713
"3183",2008-05-10,1,5.01937196297452,NA,6.48666209445576,26.6125000317891
"3184",2008-05-10,2,4.03593751682589,0.654166671137015,4.72760416443149,25.9291667938232
"3185",2008-05-11,1,6.97500000546376,NA,9.19979166487853,27.5125001271566
"3186",2008-05-11,2,5.799166678451,0.841249997417132,6.85781250856817,26.1249999205271
"3187",2008-05-12,1,6.14263888208403,NA,7.99763890239927,27.2437499761581
"3188",2008-05-12,2,8.10688629241419,1.49166665971279,9.76735533393576,25.8770832220713
"3189",2008-05-13,1,3.77892157505332,NA,4.90503035382786,27.8723482941136
"3190",2008-05-13,2,4.95629377528394,0.810416658719381,6.01059175001755,25.4083335002263
"3191",2008-05-14,1,4.46008903187674,NA,5.77370199680904,29.2874998251597
"3192",2008-05-14,2,5.03887713760779,1.23833332955837,6.62173374509702,25.3125001589457
"3193",2008-05-15,1,4.80562500605981,NA,6.1460416805413,33.4137498537699
"3194",2008-05-15,2,4.94479167790463,1.31083332747221,6.19208334137996,25.6062499682109
"3195",2008-05-16,1,4.89871907388723,NA,6.4347836331916,23.2416667938232
"3196",2008-05-16,2,5.60838584074912,1.24333332975705,6.68181896263979,25.7562499841054
"3197",2008-05-17,1,3.90433292399487,NA,5.1175335136782,23.4458328882853
"3198",2008-05-17,2,4.15074404384041,0.896666665871938,5.00189075315324,26.0583334763845
"3199",2008-05-18,1,4.56486111378504,NA,5.9767361058957,23.4249997138977
"3200",2008-05-18,2,5.15270835005989,0.57874999816219,6.03531251102686,26.2083334128062
"3201",2008-05-19,1,4.20379765397886,NA,5.44431222612631,25.4574357063342
"3202",2008-05-19,2,4.69635416173066,0.700416669249535,5.72312500203649,26.4708332220713
"3203",2008-05-20,1,5.11373323415532,NA,6.67209716289955,24.9728208381262
"3204",2008-05-20,2,5.91359396830638,0.644583332041899,7.00002617318303,26.2291668256124
"3205",2008-05-21,1,6.48479165153371,NA,8.35166667020983,25.5385516938709
"3206",2008-05-21,2,6.79744954057163,1.1037499854962,7.92473983441523,26.1245472292969
"3207",2008-05-22,1,3.53151443057491,NA,4.60164545984033,25.3145833147897
"3208",2008-05-22,2,4.19281249738609,0.846249995132287,5.1398958393683,26.2750000158946
"3209",2008-05-23,1,2.92400882057107,NA,3.82333578337649,25.2263643589897
"3210",2008-05-23,2,3.24360633712133,0.809166669845581,4.22183907216137,26.2833336194356
"3211",2008-05-24,1,2.81862908237038,NA,3.64935690667053,26.2440527416757
"3212",2008-05-24,2,2.93566056300689,1.12500000745058,3.67409044387599,27.0833333333333
"3213",2008-05-25,1,3.55382996727948,NA,4.64694865508262,26.7912458362001
"3214",2008-05-25,2,4.31351191036048,0.753749996423721,5.46535713878416,27.1291665236155
"3215",2008-05-26,1,3.8517323050433,NA,5.09686779448591,26.4980128638765
"3216",2008-05-26,2,4.82426986673911,0.955833339442809,6.56128312713493,26.6708331505458
"3217",2008-05-27,1,3.05169921736635,NA,3.96219516938293,26.4192010018151
"3218",2008-05-27,2,3.94674042167894,0.707500003278255,5.18373704193074,26.554166674614
"3219",2008-05-28,1,2.84978070533411,NA,3.73063197377762,26.6083333627903
"3220",2008-05-28,2,3.82950507627576,0.541249997913837,4.87795050732174,26.7062497138977
"3221",2008-05-29,1,3.11767556292612,NA,3.99655397653392,27.1835692873541
